52.63968|52.807306|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 54, 1514, 1514, 1514]|0.1676259999999985|[1e-05, 0.00032300000000162754, 7.999999999697138e-05, 0.0003930000000025302, 6.900000000342743e-05, 0.00023999999999801958, 0.10157399999999939, 0.04798199999999753, 0.012984000000002993, 0.000785999999997955, 0.00021300000000223918, 0.0026390000000020564]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.63974|52.807962|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.1682220000000001|[1e-05, 0.00014599999999376223, 0.00026000000000436785, 0.0002459999999970819, 0.0002980000000007976, 4.5999999997548e-05, 0.00017600000000328464, 0.1636439999999979, 0.00023500000000353793, 0.00030999999999892225, 0.0024700000000024147, 0.00010799999999733245]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.808338|52.872127|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.06378899999999987|[1e-05, 0.0002539999999982001, 0.0005560000000031096, 0.0002550000000027808, 0.0005639999999971224, 0.0002380000000030691, 0.00035399999999441434, 0.0014460000000013906, 0.00024100000000260025, 0.00029699999999621696, 0.05898499999999984, 0.0003069999999993911]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.807306|52.872337|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.06503100000000472|[1e-05, 0.0006560000000064292, 0.00016699999999758575, 0.0006599999999963302, 0.00016500000000263526, 0.0006449999999986744, 0.00017300000000375348, 0.0019220000000004234, 0.0001509999999953493, 0.059277999999999054, 0.0002570000000048367, 0.0007469999999969446]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.640861|52.872786|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[91, 1235, 637, 1235, 1235, 1235, 1235, 243, 1075, 797, 1235, 1235]|0.23192499999999683|[1e-05, 0.1637360000000001, 0.0002920000000017353, 0.002577999999999747, 0.0009329999999962979, 0.0008100000000013097, 0.0008369999999970901, 0.0004020000000011237, 0.0016889999999989413, 0.00029400000000379123, 0.05926199999999682, 0.0009459999999990032]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.872479|52.935838|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.06335899999999839|[1e-05, 0.0003069999999993911, 0.0006699999999995043, 0.00031800000000004047, 0.0011440000000035866, 0.0020510000000015793, 0.00031999999999499096, 0.0005920000000045889, 0.00031200000000097816, 0.000610999999999251, 0.0002649999999988495, 0.00045899999999932106]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.281914|53.000755|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[597, 597, 1140, 597, 1392, 345, 597, 1392, 345, 597, 597, 1140]|0.7188409999999976|[1e-05, 0.06473199999999935, 0.06407899999999955, 0.11462999999999823, 0.09733700000000312, 0.0036660000000026116, 0.07646699999999385, 0.048140000000003624, 0.05216300000000018, 0.06697199999999981, 0.06573799999999608, 0.0641600000000011]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.872337|53.001108|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514, 1514]|0.1287710000000004|[1e-05, 0.0007609999999971251, 0.00019999999999953388, 0.0033370000000019218, 0.00019600000000252749, 0.000732999999996764, 0.00018399999999729744, 0.0007550000000051682, 0.0001639999999980546, 0.09569199999999967, 0.02639599999999831, 0.0002080000000006521]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
52.87362|53.00729|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 717, 1235, 1235, 1235, 717, 1235, 123, 1235, 1235, 1235, 1235]|0.13366999999999507|[1e-05, 0.00036899999999917554, 0.003160000000001162, 0.0009069999999979927, 0.0008869999999987499, 0.00048199999999809506, 0.12187100000000584, 0.00031399999999592865, 0.00273700000000332, 0.0009269999999972356, 0.0009090000000000487, 0.0009799999999984266]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.001108|53.008829|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.007720999999996536|[1e-05, 0.0003260000000011587, 0.00041099999999971715, 0.002321999999999491, 0.0003169999999954598, 0.0006170000000054188, 0.0003109999999963975, 0.0005990000000011264, 0.0003589999999960014, 0.0006490000000027862, 0.0002709999999979118, 0.0002910000000042601]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.003766|53.130858|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514]|0.12709200000000465|[1e-05, 0.00019100000000094042, 0.000821000000001959, 0.00018599999999935335, 0.0007209999999986394, 0.00019300000000299633, 0.0007579999999975939, 0.00019900000000205864, 0.0019939999999962765, 0.00021000000000270802, 0.09331999999999852, 0.02829499999999996]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.009176|53.136044|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.12686800000000176|[1e-05, 0.0002990000000053783, 0.0004579999999947404, 0.12130700000000161, 0.00017700000000075988, 0.0006699999999995043, 0.0002750000000020236, 0.0005489999999994666, 0.00026199999999931833, 0.00019100000000094042, 0.0022069999999985157, 0.0002740000000045484]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.130858|53.259112|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54]|0.1282539999999983|[1e-05, 0.0008489999999952147, 0.00017600000000328464, 0.000656999999996799, 0.00016800000000216642, 0.0025109999999983756, 0.00015100000000245473, 0.0006739999999965107, 0.00015499999999946112, 0.0006839999999996849, 0.00015400000000198588, 0.09730300000000369]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.007456|53.260478|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[243, 1075, 1311, 1235, 1235, 1235, 203, 1235, 1235, 1235, 1231, 761]|0.2530220000000014|[1e-05, 0.0018790000000024065, 0.00034600000000040154, 0.12162599999999912, 0.0008430000000032578, 0.0008209999999948536, 0.0002840000000006171, 0.0023880000000033874, 0.0008479999999977395, 0.0008059999999971978, 0.0003280000000032146, 0.12266999999999939]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.136417|53.263881|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.12746399999999625|[1e-05, 0.00027399999999744296, 0.0005459999999999354, 0.00026000000000436785, 0.0003339999999951715, 0.12238100000000429, 0.00026599999999632473, 0.002437999999997942, 0.0004000000000061732, 0.00021999999999877673, 9.999999999621423e-05, 0.00021399999999971442]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.259813|53.265191|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.005378000000000327|[1e-05, 0.00017199999999917281, 0.002572000000000685, 0.00016199999999599868, 0.0006560000000064292, 6.399999999473494e-05, 0.0002690000000029613, 6.400000000184036e-05, 0.0002689999999958559, 7.099999999837792e-05, 0.0009010000000060359, 9.599999999920783e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.263967|53.327717|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.06374999999999886|[1e-05, 0.00022200000000083264, 0.00011800000000050659, 0.00011399999999639476, 0.000770000000002824, 0.00017499999999870397, 0.00026599999999632473, 0.0602090000000004, 0.00032099999999957163, 0.000537000000001342, 0.00031600000000509, 0.0005219999999965808]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.265489|53.331047|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.06555799999999579|[1e-05, 0.052870999999996116, 0.0058300000000031105, 0.0012429999999952202, 0.00016900000000674709, 0.0007699999999957186, 0.00011899999999798183, 0.0006920000000008031, 0.00022200000000083264, 0.002430000000003929, 0.00019400000000047157, 0.0008259999999964407]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.262979|53.331505|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 1235, 243, 1075, 365, 1235, 1235, 841, 1235, 1235]|0.06852599999999853|[1e-05, 0.0005729999999957158, 0.00032900000000068985, 0.00034200000000339514, 0.00011999999999545707, 0.0009440000000040527, 0.00027999999999650527, 0.060368000000003974, 0.0008279999999984966, 0.0009540000000001214, 0.002659000000001299, 0.0009409999999974161]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.327803|53.565281|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.23747799999999586|[1e-05, 0.002466999999995778, 0.000301999999997804, 0.0005980000000036512, 0.00033499999999975216, 0.0005889999999979523, 0.00025400000000530554, 0.0004959999999982756, 0.22936899999999838, 0.00018200000000234695, 0.002620999999997764, 0.00010199999999827014]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.331047|53.565616|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514]|0.23456900000000047|[1e-05, 0.0006510000000048421, 0.0001889999999988845, 0.0005999999999986017, 0.09387399999999957, 0.06398200000000287, 0.07149499999999875, 0.00017299999999664806, 0.002605000000002633, 0.00013500000000021828, 0.000529999999997699, 0.00015400000000198588]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.565616|53.571808|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.006191999999998643|[1e-05, 0.0001409999999992806, 0.0004770000000036134, 0.0003379999999992833, 0.0006079999999997199, 0.0002920000000017353, 0.00027599999999949887, 0.0023429999999962092, 0.0002690000000029613, 0.0004519999999956781, 0.00027900000000613545, 0.0005689999999987094]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.566002|53.572466|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.0064640000000011355|[1e-05, 0.0001330000000052678, 0.0007269999999977017, 0.00015599999999693637, 0.0028010000000051605, 0.00015799999999899228, 0.00055799999999806, 0.00016899999999964166, 0.0006669999999999732, 0.0001790000000028158, 0.0006330000000005498, 0.0001739999999941233]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.332157|53.572717|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 285, 247, 1235, 1235, 1235, 1235, 243, 1075, 1235, 1235, 1235]|0.240559999999995|[1e-05, 0.0005039999999993938, 0.22961699999999752, 0.002603000000000577, 0.0007779999999968368, 0.0008030000000047721, 0.000897000000001924, 0.0002809999999939805, 0.002615000000005807, 0.0007249999999956458, 0.0008279999999984966, 0.0008040000000022474]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.571922|53.586964|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.01504200000000111|[1e-05, 0.0005439999999978795, 0.00025099999999866895, 0.00028100000000108594, 0.0029760000000038644, 0.00018999999999635975, 0.0003640000000046939, 0.00017099999999459214, 0.00030999999999892225, 6.000000006167738e-06, 0.0002829999999960364, 5.000000001587068e-06]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.575822|53.693952|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 1514, 1514]|0.11813000000000073|[1e-05, 8.099999999444663e-05, 0.00036300000000011323, 9.70000000037885e-05, 0.0004479999999986717, 6.900000000342743e-05, 0.00024399999999502597, 6.700000000137152e-05, 0.04917400000000072, 0.06456699999999671, 0.0005910000000000082, 0.002258000000004756]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.57289|53.697125|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[403, 915, 1235, 1235, 687, 1193, 1235, 1235, 1235, 1235, 243, 1075]|0.12423499999999876|[1e-05, 0.0031499999999979877, 0.0005179999999995744, 0.00038599999999888723, 0.0003100000000060277, 0.11443699999999524, 0.0025300000000001432, 0.000770000000002824, 0.0007319999999992888, 0.0003910000000004743, 0.00011699999999592592, 0.0008140000000054215]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.69189|53.697188|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.00529799999999625|[1e-05, 0.0021660000000025548, 0.00031800000000004047, 0.00044499999999914053, 0.0002829999999960364, 0.0005500000000040473, 0.00011800000000050659, 0.0004199999999983106, 5.999999999062311e-06, 0.0001200000000025625, 0.000702999999994347, 0.00010600000000238197]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.065199|53.794347|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[597, 1140, 1140, 1140, 1392, 316, 597, 597, 1392, 888, 1140, 597]|0.7291480000000021|[1e-05, 0.06398899999999941, 0.06579299999999932, 0.06413100000000327, 0.020541000000001475, 0.04439299999999946, 0.06344799999999395, 0.06389900000000637, 0.109729999999999, 0.02584099999999978, 0.10372100000000017, 0.06535099999999971]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.693952|53.813835|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514]|0.11988299999999441|[1e-05, 0.0005999999999986017, 0.0001639999999980546, 0.0007760000000018863, 0.00010400000000032605, 0.000324999999996578, 8.700000000061436e-05, 0.000851000000004376, 7.799999999491547e-05, 0.00025099999999866895, 0.09715900000000488, 0.019292000000000087]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.697344|53.884234|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.18688999999999822|[1e-05, 0.11677900000000108, 0.00033899999999675856, 0.0009239999999977044, 1.4000000000180535e-05, 0.0006090000000043005, 0.0022319999999993456, 0.00032199999999704687, 0.0005540000000010536, 0.00018599999999935335, 0.0010590000000050281, 0.0005209999999991055]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.813835|53.884948|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.07111300000000398|[1e-05, 0.0009240000000048099, 0.00017199999999917281, 0.0007129999999975212, 0.0022620000000017626, 0.000144999999996287, 0.0007080000000030395, 0.00016500000000263526, 0.0006829999999951042, 0.000309000000001447, 0.0006020000000006576, 0.06424499999999966]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.697264|53.889822|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1393, 1235, 1235, 1273, 1235, 1235, 1235, 1313, 679, 1235, 1235, 1235]|0.19255800000000534|[1e-05, 0.11695000000000277, 0.0008819999999971628, 0.0007190000000036889, 0.0025509999999968613, 0.0008110000000058903, 0.0009949999999960824, 0.0005170000000020991, 0.06425899999999984, 0.002541999999998268, 0.0010820000000038021, 0.0010609999999999786]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.885154|53.893335|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.008181000000000438|[1e-05, 0.002481000000003064, 2.69999999957804e-05, 0.0007349999999988199, 0.0003760000000028185, 0.0006789999999980978, 0.0003700000000037562, 0.0006139999999987822, 0.00018099999999776628, 0.0003140000000030341, 0.0018169999999955166, 0.0003300000000052705]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.887195|53.893683|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.00648800000000449|[1e-05, 0.00016700000000469117, 0.0006069999999951392, 0.00019400000000047157, 0.000950000000003115, 0.00019199999999841566, 0.0008419999999986771, 0.00015700000000151704, 0.0020060000000015066, 0.00028899999999509873, 0.0007360000000034006, 0.00018999999999635975]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.893683|54.131053|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.23736999999999853|[1e-05, 0.0003489999999999327, 0.23191099999999665, 9.599999999920783e-05, 0.0006490000000027862, 1.100000000064938e-05, 0.0006839999999996849, 1.100000000064938e-05, 0.0022469999999970014, 0.00026799999999838064, 0.0007080000000030395, 0.00023600000000101318]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.986355|54.131226|10.0.2.15|198.52.200.39|TCP|36922|443|[54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.14487099999999486|[1e-05, 0.02791899999999714, 0.11121200000000186, 0.00020199999999448437, 0.000572000000005346, 0.00017099999999459214, 0.0006840000000067903, 0.0021839999999997417, 0.00016699999999758575, 0.0007110000000025707, 0.00025299999999361944, 0.0006230000000044811]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.890482|54.35243|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 243, 1075, 447, 1235, 1235, 759, 1235, 1235, 1235, 367, 165]|0.4619479999999996|[1e-05, 0.00030600000000191585, 0.0021449999999987313, 0.0009300000000038722, 0.23198000000000008, 0.0007409999999978822, 0.0006879999999966913, 0.0025140000000050122, 0.0008859999999941692, 0.0008330000000000837, 0.0007900000000020668, 0.21994699999999767]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.131226|54.356719|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.22549300000000017|[1e-05, 0.0006300000000010186, 0.00017799999999823513, 0.09431700000000376, 0.06400099999999753, 0.06170999999999793, 0.0025350000000017303, 0.00035000000000451337, 0.000656999999996799, 0.00015499999999946112, 0.0006210000000024252, 0.00015599999999693637]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.131359|54.357635|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.2262759999999986|[1e-05, 0.0003319999999931156, 0.00044900000000325235, 0.00026199999999931833, 0.22002799999999922, 0.002780999999998812, 9.800000000126374e-05, 0.0006309999999984939, 0.0002380000000030691, 0.0005409999999983484, 0.00018200000000234695, 0.0005699999999961847]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.35717|54.366883|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.009712999999997862|[1e-05, 0.00015899999999646752, 0.0033389999999968722, 0.00015900000000357295, 0.0006419999999991433, 0.00017100000000169757, 0.0007109999999954653, 0.0008400000000037267, 0.0006429999999966185, 0.00014000000000180535, 0.000529999999997699, 0.00221700000000169]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.357781|54.367123|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.00934199999999663|[1e-05, 0.0002959999999987417, 0.0029380000000003292, 0.0001869999999968286, 0.0006260000000040122, 0.00026099999999473766, 0.001206000000003371, 0.00036699999999711963, 0.0004929999999987444, 0.00024300000000465616, 0.0003430000000008704, 0.0023259999999964975]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.355099|54.367757|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 1235, 243, 1075, 961, 1235, 1235, 245, 1235, 1235]|0.012657999999994729|[1e-05, 0.0008979999999993993, 0.0007979999999960796, 0.0008400000000037267, 0.0003339999999951715, 0.0031250000000042633, 0.0008079999999992538, 0.00157199999999591, 0.0007429999999999382, 0.0004250000000070031, 0.0024809999999959587, 0.0005859999999984211]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.812419|54.523481|198.52.200.39|10.0.2.15|TLSv1.2|443|36922|[1392, 859, 1140, 1140, 597, 597, 597, 597, 1392, 345, 597, 597]|0.7110619999999983|[1e-05, 0.007668000000002451, 0.0641469999999984, 0.06329500000000365, 0.06658299999999429, 0.1102860000000021, 0.065491999999999, 0.06382800000000088, 0.09784199999999998, 0.002990000000004045, 0.06517099999999942, 0.10323299999999591]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.366883|54.569597|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514, 1514, 1514, 1514]|0.20271400000000028|[1e-05, 0.0006909999999962224, 6.600000000389628e-05, 0.00023600000000101318, 6.599999999679085e-05, 0.00030000000000285354, 7.099999999837792e-05, 0.0900309999999962, 0.11009200000000163, 0.00017400000000122873, 0.0006880000000037967, 0.0001799999999931856]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
