13.313701|13.838698|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.5249970000000008|[1e-05, 0.062084999999999724, 0.00023299999999970566, 0.0002200000000005531, 0.0001449999999998397, 0.0017150000000007992, 0.11258999999999908, 7.399999999968543e-05, 8.900000000089392e-05, 4.599999999932436e-05, 0.00014600000000086766, 0.03863299999999903, 0.027283999999999864, 0.04948000000000086, 5.400000000044258e-05, 3.899999999923409e-05, 6.899999999987472e-05, 9.299999999967667e-05, 4.6000000001100716e-05, 0.09094599999999886, 0.02523500000000034, 0.000140000000000029, 0.00011300000000069588, 7.299999999865747e-05, 3.700000000073089e-05, 2.3000000000550358e-05, 0.08239899999999878, 0.032169000000001446, 6.59999999985672e-05, 6.30000000008124e-05, 0.000560000000000116, 5.2999999999414626e-05, 4.999999999988347e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
13.723305|14.184918|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 60, 60, 1474, 1474, 1474, 1228, 1474, 1474, 1064, 60, 1474, 1474, 1392, 1474, 1474, 1474, 1310, 60, 1474, 1474, 1474, 1228, 1310, 60, 60, 1474, 1474, 1474, 1228, 1474, 1474, 1064]|0.46161299999999983|[1e-05, 0.0022370000000009327, 0.0002529999999989485, 0.11206400000000016, 6.199999999978445e-05, 7.599999999996498e-05, 4.500000000007276e-05, 0.0005590000000008644, 4.999999999988347e-05, 9.999999999621423e-06, 0.003443000000000751, 0.11095299999999853, 5.600000000072214e-05, 0.00014700000000011926, 0.00026100000000006673, 8.500000000033481e-05, 7.800000000024454e-05, 1.3999999998404178e-05, 0.0019110000000015503, 0.11277999999999899, 4.2999999999793204e-05, 0.00015699999999974068, 1.7000000001488047e-05, 0.0008219999999994343, 0.002769999999999939, 0.022714000000000567, 0.08871800000000007, 4.699999999857596e-05, 0.00032900000000068985, 1.699999999971169e-05, 0.0007459999999994693, 5.699999999997374e-05, 7.300000000043383e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
13.905709|14.441028|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.5353189999999994|[1e-05, 0.04742399999999947, 8.00000000005241e-05, 5.699999999997374e-05, 0.00026199999999931833, 0.00010300000000107445, 7.199999999940587e-05, 0.11199799999999982, 0.0027530000000002275, 8.599999999958641e-05, 7.300000000043383e-05, 0.0008210000000001827, 7.399999999968543e-05, 0.11418000000000106, 0.000268000000000157, 7.399999999968543e-05, 0.0007459999999994693, 7.500000000071338e-05, 7.299999999865747e-05, 6.899999999987472e-05, 0.03670500000000132, 0.028032999999998864, 0.05095400000000083, 0.00026599999999987745, 0.0002259999999996154, 0.00010400000000032605, 7.399999999968543e-05, 6.899999999987472e-05, 0.04827500000000029, 0.0906520000000004, 0.00013299999999993872, 7.199999999940587e-05, 0.00041400000000102466]|MAIL_gate_Email_IMAP_filetransfer.pcap
14.184918|14.559709|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1392, 1392, 1474, 1310, 1474, 1474, 1474, 1474, 1474, 818, 60, 1474, 1474, 1228, 1474, 1474, 1228, 1310, 1392, 1474, 1228, 1474, 1228, 60, 60, 1310, 60, 1474, 1474, 1146, 1474]|0.3747910000000001|[1e-05, 6.899999999987472e-05, 5.300000000119098e-05, 0.11556899999999892, 5.9000000000253294e-05, 8.09999999997757e-05, 0.0003860000000006636, 2.3999999999801958e-05, 0.00011499999999919908, 5.8000000001001695e-05, 6.999999999912632e-05, 1.600000000046009e-05, 0.0021760000000004, 0.13666499999999893, 7.100000000015427e-05, 0.00010600000000060561, 3.399999999942338e-05, 6.700000000137152e-05, 1.2999999999152578e-05, 0.00040599999999990644, 7.199999999940587e-05, 0.00023100000000120247, 1.699999999971169e-05, 6.899999999987472e-05, 7.000000000090267e-06, 0.0022970000000004376, 0.0033509999999985496, 0.053290000000000504, 0.008451000000000874, 0.05013699999999943, 5.400000000044258e-05, 8.699999999883801e-05, 0.0006680000000010011]|MAIL_gate_Email_IMAP_filetransfer.pcap
13.838611|14.55972|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1392, 426, 841, 1474, 1310, 1474, 1146, 1065, 1228, 1474, 1474, 1474, 1310, 755, 1295, 1474, 1474, 1474, 1474, 767, 1392, 1474, 1474, 678, 210, 1474, 1474, 1474, 1474, 1144, 1474, 1474]|0.7211090000000002|[1e-05, 8.700000000061436e-05, 0.030973999999998725, 0.08351500000000023, 1.4999999999432134e-05, 4.6000000001100716e-05, 0.0002580000000005356, 0.00011399999999994748, 0.07324999999999982, 0.04164199999999951, 1.9999999999242846e-05, 0.0008750000000006253, 7.800000000024454e-05, 1.600000000046009e-05, 0.02473799999999926, 0.08951799999999999, 0.00018099999999954264, 0.0008100000000013097, 9.699999999845943e-05, 0.0001260000000016248, 0.06417099999999998, 0.05178699999999914, 0.00032900000000068985, 9.000000000014552e-05, 0.012273999999999674, 0.12683599999999906, 0.00047400000000052955, 0.0002639999999995979, 0.00013400000000096668, 0.0589069999999996, 0.005767000000000522, 0.053001000000000076, 0.0007039999999989277]|MAIL_gate_Email_IMAP_filetransfer.pcap
14.559784|14.902143|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1474, 1474, 1474, 1474, 1228, 60, 1474, 1474, 1146, 1474, 1310, 1474, 1474, 1064, 1474, 1228, 1474, 1228, 60, 60, 1392, 1474, 1228, 1474, 1474, 1146, 1474, 1474, 1474, 1228, 1474, 1474]|0.3423590000000001|[1e-05, 1.0999999998873022e-05, 6.4000000000064e-05, 4.500000000007276e-05, 6.600000000034356e-05, 4.500000000007276e-05, 0.05201800000000034, 0.059181000000000594, 5.3999999998666226e-05, 7.800000000024454e-05, 4.2999999999793204e-05, 1.100000000064938e-05, 5.699999999997374e-05, 3.300000000017178e-05, 6.099999999875649e-05, 1.2000000001677336e-05, 4.199999999876525e-05, 3.0000000013075123e-06, 8.999999998593466e-06, 0.003428000000001319, 0.03953899999999955, 0.07145500000000027, 5.2999999999414626e-05, 0.00013000000000040757, 8.399999999930685e-05, 5.8000000001001695e-05, 1.0999999998873022e-05, 0.0003640000000011412, 5.599999999894578e-05, 6.899999999987472e-05, 6.000000000838668e-06, 0.11517599999999995, 6.699999999959516e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
14.441215|14.902517|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.4613019999999999|[1e-05, 7.200000000118223e-05, 0.00037399999999898625, 0.05864700000000056, 0.058643, 7.800000000024454e-05, 0.0006909999999997751, 8.500000000033481e-05, 6.299999999903605e-05, 5.600000000072214e-05, 5.499999999969418e-05, 0.03773499999999963, 0.013512000000000413, 0.06006299999999953, 6.800000000062312e-05, 5.400000000044258e-05, 5.499999999969418e-05, 3.799999999998249e-05, 6.999999999912632e-05, 0.0003969999999995366, 0.11414200000000108, 0.0001230000000003173, 9.299999999967667e-05, 5.499999999969418e-05, 0.00037299999999973465, 5.9000000000253294e-05, 0.00038400000000038403, 0.07050499999999893, 0.04443800000000131, 0.00011799999999873023, 6.20000000015608e-05, 8.09999999997757e-05, 7.100000000015427e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
14.559847|15.133412|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 818, 1474, 291, 1474, 1474, 1474, 1474, 1474, 243, 1474, 1474, 1392, 1228, 1474, 291, 1474, 1474, 1474, 1474, 1474, 1474, 680, 1474, 1310, 1474, 1474, 1474, 1474, 863, 1474, 1474, 1392]|0.5735650000000003|[1e-05, 6.800000000062312e-05, 4.39999999990448e-05, 0.0510540000000006, 0.06032100000000007, 0.00011100000000041632, 5.200000000016303e-05, 9.999999999976694e-05, 1.4999999999432134e-05, 0.04234600000000022, 0.07224800000000009, 0.00011300000000069588, 9.899999999873899e-05, 0.00038900000000019475, 4.500000000007276e-05, 0.0333559999999995, 0.08203300000000091, 5.2999999999414626e-05, 8.400000000108321e-05, 0.00013899999999900103, 8.700000000061436e-05, 0.0006909999999997751, 0.031610999999999834, 0.08221800000000101, 4.7999999999603915e-05, 0.0006219999999999004, 0.00012599999999984846, 8.399999999930685e-05, 0.0001020000000000465, 0.03170500000000054, 0.08296099999999917, 0.00018800000000140926, 3.999999999848569e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
14.902221|15.133489|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 1474, 1474, 982, 1392, 1310, 1474, 1228, 1392, 1310, 1392, 60, 60, 1474, 1474, 1228, 1474, 1474, 1474, 900, 1474, 1228, 60, 60, 1474, 1474, 1228, 1310, 1392, 1310, 1474, 1474, 1474]|0.23126800000000003|[1e-05, 8.899999999911756e-05, 8.399999999930685e-05, 5.500000000147054e-05, 1.4999999999432134e-05, 7.100000000015427e-05, 5.2999999999414626e-05, 2.19999999995224e-05, 7.000000000090267e-06, 0.0006950000000003342, 6.000000000838668e-06, 0.002188000000000301, 0.030349999999998545, 0.0811270000000004, 5.499999999969418e-05, 7.200000000118223e-05, 0.0005769999999998277, 0.00013000000000040757, 8.09999999997757e-05, 0.000128000000000128, 0.00010099999999901854, 1.100000000064938e-05, 0.0024409999999992493, 0.03384699999999974, 0.0780410000000007, 3.500000000045134e-05, 4.199999999876525e-05, 0.0002620000000010947, 7.000000000090267e-06, 0.00015599999999871272, 0.00044300000000063733, 4.099999999951365e-05, 3.0000000000640625e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
14.902545|15.36451|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.4619649999999993|[1e-05, 0.00040500000000065484, 0.0004679999999996909, 0.11364000000000019, 7.699999999921658e-05, 0.0005930000000002877, 0.00010800000000088517, 0.00010599999999882925, 0.00010300000000107445, 0.00037299999999973465, 0.11409499999999895, 0.00027099999999968816, 3.400000000119974e-05, 0.00015900000000002024, 0.00044999999999895124, 3.700000000073089e-05, 3.0000000000640625e-05, 2.899999999961267e-05, 0.0002809999999993096, 0.031817000000000206, 0.0827770000000001, 6.800000000062312e-05, 0.00018000000000029104, 6.49999999993156e-05, 5.499999999969418e-05, 9.700000000023579e-05, 0.0003480000000006811, 0.005662999999998419, 0.03885500000000164, 0.021562999999998667, 0.048799999999999955, 7.700000000099294e-05, 5.799999999922534e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.133489|15.408989|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1146, 1474, 1474, 1146, 60, 1474, 1474, 1474, 677, 1474, 1228, 1474, 1146, 1392, 1392, 60, 60, 1474, 1228, 1474, 1310, 1310, 1474, 1474, 1228, 1474, 1228, 1474, 1228, 60, 1474, 1474]|0.2754999999999992|[1e-05, 2.899999999961267e-05, 2.2999999998774e-05, 1.000000000139778e-05, 2.9999999995311555e-06, 0.0018919999999997827, 0.11288799999999988, 4.7000000000352316e-05, 7.499999999893703e-05, 4.000000000026205e-05, 0.00025300000000072487, 9.000000000369823e-06, 9.499999999995623e-05, 5.9000000000253294e-05, 5.999999999062311e-06, 0.00041000000000046555, 0.0007599999999996498, 0.0018170000000008457, 0.002962999999999383, 2.800000000036107e-05, 0.10912100000000002, 5.2999999999414626e-05, 8.799999999986596e-05, 4.7999999999603915e-05, 0.0005060000000014497, 5.099999999913507e-05, 0.0005900000000007566, 6.999999999912632e-05, 5.699999999997374e-05, 1.100000000064938e-05, 0.0031479999999994845, 0.04022600000000054, 0.00011099999999863996]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.13346|15.595748|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1228, 1474, 1474, 1392, 661, 1474, 1474, 1310, 1474, 1474, 1474, 1474, 1096, 1474, 1310, 1474, 1392, 1474, 1474, 1009, 210, 1474, 1474, 1474, 1474, 1474, 1392, 1474, 1474, 1474, 693, 1474, 1474]|0.4622880000000009|[1e-05, 5.200000000016303e-05, 3.500000000045134e-05, 0.03200700000000012, 4.999999999988347e-05, 0.08283999999999914, 0.0001860000000011297, 6.199999999978445e-05, 9.999999999621423e-06, 0.00013799999999974943, 6.100000000053285e-05, 0.005955000000000155, 0.05840199999999918, 0.05088700000000124, 7.199999999940587e-05, 0.00029299999999921056, 0.00026500000000062585, 0.0005970000000008469, 6.299999999903605e-05, 0.013310000000000599, 0.06498999999999988, 0.03638399999999997, 0.00013299999999993872, 0.00016499999999908255, 0.0001440000000005881, 6.199999999978445e-05, 2.3000000000550358e-05, 0.04289900000000024, 0.02104199999999956, 0.00013399999999919032, 5.000000000165983e-05, 0.050771999999998485, 0.00019400000000047157]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.408989|15.602117|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 1474, 1474, 1474, 1064, 1392, 1310, 1474, 1474, 1146, 1310, 1392, 1474, 1228, 60, 60, 1310, 1474, 1474, 60, 1474, 1228, 1474, 1474, 1474, 1474, 1228, 1474, 1228, 1310, 1392, 60, 60]|0.19312799999999974|[1e-05, 0.07097399999999965, 0.00013700000000049783, 8.399999999930685e-05, 1.1999999999900979e-05, 4.500000000007276e-05, 7.700000000099294e-05, 1.5999999998683734e-05, 0.0001010000000007949, 0.00011600000000022703, 5.2999999999414626e-05, 9.999999999621423e-06, 1.8000000000739647e-05, 7.000000000090267e-06, 0.0011220000000005115, 0.0017809999999993664, 0.04005399999999959, 0.021042000000001337, 6.999999999912632e-05, 0.002572000000000685, 0.048316999999999055, 0.00012500000000059686, 7.399999999968543e-05, 1.1999999999900979e-05, 0.0001029999999992981, 0.00011500000000097543, 1.1999999999900979e-05, 0.00032599999999938234, 7.000000000090267e-06, 1.1999999999900979e-05, 6.000000000838668e-06, 0.004595000000000127, 0.00042099999999933857]|MAIL_gate_Email_IMAP_filetransfer.pcap
13.132343|15.612782|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 679, 597, 597, 597]|2.4804389999999987|[1e-05, 0.06364199999999975, 0.06617799999999896, 0.11621700000000068, 0.2289569999999994, 0.1179900000000007, 0.00045300000000025875, 0.11619899999999994, 0.11346699999999998, 0.11660999999999966, 0.02269899999999936, 0.20868600000000015, 0.14001600000000103, 0.0031809999999996563, 0.061928999999999235, 0.10332600000000092, 0.06307799999999908, 0.03944000000000081, 0.19083900000000042, 0.030353999999999104, 0.08485399999999998, 0.03373000000000026, 0.08119800000000055, 0.11460199999999965, 0.0017279999999999518, 0.11675299999999922, 0.11319700000000132, 0.001690999999999221, 0.06360899999999958, 0.053935000000000954, 0.0003919999999997259, 0.0008239999999997139, 0.010548000000000002]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.364724|15.711336|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 1514, 54, 54, 54, 54, 54, 54, 54]|0.3466119999999986|[1e-05, 6.099999999875649e-05, 0.0005980000000000985, 6.100000000053285e-05, 5.600000000072214e-05, 0.04341999999999935, 7.800000000024454e-05, 0.07102899999999934, 0.00010900000000013677, 6.899999999987472e-05, 5.9999999999504894e-05, 8.300000000005525e-05, 0.00015199999999992997, 7.100000000015427e-05, 0.00039899999999981617, 0.042644000000001014, 0.02103999999999928, 7.90000000012725e-05, 0.05088099999999862, 0.00013400000000096668, 6.899999999987472e-05, 0.00010699999999985721, 6.699999999959516e-05, 5.600000000072214e-05, 0.0006769999999995946, 0.004087999999999425, 0.011297000000000779, 0.05754400000000004, 0.007813000000000514, 0.03361899999999984, 6.699999999959516e-05, 5.799999999922534e-05, 5.300000000119098e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.602218|15.94226|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 1474, 1228, 1474, 1474, 1146, 1392, 1310, 1474, 1392, 1310, 1392, 1228, 1310, 1392, 60, 1474, 1474, 1310, 1310, 1474, 1474, 1474, 1474, 1474, 1474, 1146, 1310, 60, 60, 1474, 1392]|0.3400419999999986|[1e-05, 0.010563999999998686, 0.056853000000000264, 7.200000000118223e-05, 0.04133799999999965, 2.6000000000081513e-05, 7.100000000015427e-05, 4.699999999857596e-05, 5.300000000119098e-05, 1.0999999998873022e-05, 9.400000000070463e-05, 4.000000000026205e-05, 3.899999999923409e-05, 2.3000000000550358e-05, 0.00036899999999917554, 6.000000000838668e-06, 0.0058989999999994325, 0.1056000000000008, 2.4999999999053557e-05, 0.003762000000000043, 0.00021100000000018326, 8.400000000108321e-05, 4.39999999990448e-05, 0.0002790000000008064, 1.5999999998683734e-05, 6.000000000128125e-05, 5.999999999062311e-06, 1.1999999999900979e-05, 1.100000000064938e-05, 0.0036660000000008353, 0.0010709999999996, 0.05595899999999965, 0.05356800000000028]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.595896|15.942732|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 982, 1474, 1474, 1474, 1392, 1194, 1474, 210, 1474, 1474, 1310, 1474, 1474, 1474, 1474, 1392, 855, 1228, 1474, 1392, 1474, 1392, 1474, 1146, 1228, 1474, 1474, 1474, 1080, 1474, 1474, 1228]|0.3468359999999997|[1e-05, 7.100000000015427e-05, 1.4000000000180535e-05, 0.00036700000000067234, 2.899999999961267e-05, 0.014911999999998926, 0.0007980000000014087, 0.05749799999999894, 0.00774000000000008, 0.03380500000000097, 6.999999999912632e-05, 0.00013599999999946988, 4.300000000156956e-05, 5.799999999922534e-05, 5.999999999062311e-06, 0.0003590000000013305, 0.02321099999999987, 0.04165099999999988, 0.04674600000000062, 0.0036759999999986803, 9.100000000117348e-05, 1.0999999998873022e-05, 0.00014800000000114721, 5.499999999969418e-05, 6.799999999884676e-05, 0.00033400000000050056, 2.3000000000550358e-05, 1.0999999998873022e-05, 0.06067600000000084, 8.700000000061436e-05, 0.05391899999999872, 1.1999999999900979e-05, 1.3000000000928935e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.711357|16.058276|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.34691899999999976|[1e-05, 3.799999999998249e-05, 0.0007110000000007943, 0.06234599999999979, 0.002383000000000024, 0.04652800000000035, 0.0006399999999988637, 0.0031200000000009, 7.499999999893703e-05, 0.00015100000000067837, 6.49999999993156e-05, 5.500000000147054e-05, 0.0002849999999998687, 0.00034799999999890474, 0.060441000000000855, 0.03713800000000056, 0.016578999999998345, 0.00047200000000025, 0.0006430000000001712, 0.00015900000000002024, 0.00015600000000048908, 0.00014799999999937086, 0.0001610000000002998, 0.00015800000000076864, 0.009513999999999356, 2.6999999999333113e-05, 2.200000000129876e-05, 2.19999999995224e-05, 0.10416900000000062, 7.599999999996498e-05, 5.799999999922534e-05, 5.600000000072214e-05, 0.00013200000000068712]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.942498|16.059151|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1474, 1474, 982, 1474, 1474, 1474, 1474, 1064, 1474, 1228, 1474, 1228, 60, 1474, 1064, 1474, 1228, 60, 60, 1474, 1474, 1474, 677, 1310, 1474, 1228, 1228, 1474, 1310, 1474, 1228, 1474]|0.11665299999999945|[1e-05, 1.4999999999432134e-05, 4.000000000559112e-06, 7.000000000090267e-06, 3.999999998782755e-06, 3.0000000013075123e-06, 0.0004919999999994928, 9.999999999621423e-06, 4.000000000559112e-06, 9.000000000369823e-06, 4.999999999810711e-06, 0.00022399999999933584, 4.999999999810711e-06, 0.0038320000000009458, 0.006577999999999307, 2.19999999995224e-05, 4.000000000559112e-06, 2.19999999995224e-05, 0.0013290000000001356, 0.0006310000000002702, 0.10212400000000166, 6.199999999978445e-05, 9.299999999967667e-05, 4.699999999857596e-05, 5.600000000072214e-05, 0.00011699999999947863, 1.8000000000739647e-05, 0.00011999999999900979, 0.0003530000000004918, 4.900000000063187e-05, 9.999999999621423e-06, 2.200000000129876e-05, 1.3999999996627821e-05]|MAIL_gate_Email_IMAP_filetransfer.pcap
15.94301|16.180358|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 896, 1474, 1474, 1474, 1474, 1474, 1474, 1310, 1474, 1474, 1146, 1474, 1474, 1474, 396, 1474, 1474, 1474, 1474, 1474, 1228, 1474, 1228, 1474, 1228]|0.237347999999999|[1e-05, 1.8000000000739647e-05, 1.4000000000180535e-05, 0.00022099999999980469, 0.01039300000000054, 9.999999999621423e-06, 2.899999999961267e-05, 3.900000000101045e-05, 2.0999999998494445e-05, 0.10420899999999911, 7.200000000295859e-05, 5.5999999997169425e-05, 0.00018400000000085015, 1.2999999999152578e-05, 0.0003720000000022594, 1.899999999821489e-05, 1.4000000000180535e-05, 1.100000000064938e-05, 9.999999999621423e-06, 1.100000000064938e-05, 3.200000000092018e-05, 0.06375999999999848, 1.2999999999152578e-05, 0.050815000000000055, 0.0001850000000018781, 0.0001639999999980546, 0.00010900000000191312, 9.700000000023579e-05, 5.999999999062311e-06, 0.00018199999999879424, 2.1000000000270802e-05, 0.006098000000001491, 0.00013799999999974943]|MAIL_gate_Email_IMAP_filetransfer.pcap
