53.132708|53.562213|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 1514, 1514]|0.4295049999999989|[1e-05, 0.0025109999999983756, 0.00015100000000245473, 0.0006739999999965107, 0.00015499999999946112, 0.0006839999999996849, 0.00015400000000198588, 0.09730300000000369, 0.02547299999999808, 0.00017199999999917281, 0.002572000000000685, 0.00016199999999599868, 0.0006560000000064292, 6.399999999473494e-05, 0.0002690000000029613, 6.400000000184036e-05, 0.0002689999999958559, 7.099999999837792e-05, 0.0009010000000060359, 9.599999999920783e-05, 0.0003799999999998249, 0.052870999999996116, 0.0058300000000031105, 0.0012429999999952202, 0.00016900000000674709, 0.0007699999999957186, 0.00011899999999798183, 0.0006920000000008031, 0.00022200000000083264, 0.002430000000003929, 0.00019400000000047157, 0.0008259999999964407, 0.00019199999999841566, 0.0006510000000048421, 0.0001889999999988845, 0.0005999999999986017, 0.09387399999999957, 0.06398200000000287, 0.07149499999999875, 0.00017299999999664806]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.004347|53.572717|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 1235, 243, 1075, 1311, 1235, 1235, 1235, 203, 1235, 1235, 1235, 1231, 761, 1235, 1235, 1235, 1235, 243, 1075, 365, 1235, 1235, 841, 1235, 1235, 1235, 285, 247, 1235, 1235, 1235, 1235, 243, 1075, 1235, 1235, 1235]|0.5683699999999945|[1e-05, 0.0009269999999972356, 0.0009090000000000487, 0.0009799999999984266, 0.00029299999999921056, 0.0018790000000024065, 0.00034600000000040154, 0.12162599999999912, 0.0008430000000032578, 0.0008209999999948536, 0.0002840000000006171, 0.0023880000000033874, 0.0008479999999977395, 0.0008059999999971978, 0.0003280000000032146, 0.12266999999999939, 0.002684000000002129, 0.0005729999999957158, 0.00032900000000068985, 0.00034200000000339514, 0.00011999999999545707, 0.0009440000000040527, 0.00027999999999650527, 0.060368000000003974, 0.0008279999999984966, 0.0009540000000001214, 0.002659000000001299, 0.0009409999999974161, 0.0008400000000037267, 0.0005039999999993938, 0.22961699999999752, 0.002603000000000577, 0.0007779999999968368, 0.0008030000000047721, 0.000897000000001924, 0.0002809999999939805, 0.002615000000005807, 0.0007249999999956458, 0.0008279999999984966, 0.0008040000000022474]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.562213|53.697188|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.13497499999999718|[1e-05, 0.00018200000000234695, 0.002620999999997764, 0.00010199999999827014, 0.0004980000000003315, 0.0001409999999992806, 0.0004770000000036134, 0.0003379999999992833, 0.0006079999999997199, 0.0002920000000017353, 0.00027599999999949887, 0.0023429999999962092, 0.0002690000000029613, 0.0004519999999956781, 0.00027900000000613545, 0.0005689999999987094, 0.00026199999999931833, 0.0005439999999978795, 0.00025099999999866895, 0.00028100000000108594, 0.0029760000000038644, 0.00018999999999635975, 0.0003640000000046939, 0.00017099999999459214, 0.00030999999999892225, 6.000000006167738e-06, 0.0002829999999960364, 5.000000001587068e-06, 0.11458700000000022, 0.0021660000000025548, 0.00031800000000004047, 0.00044499999999914053, 0.0002829999999960364, 0.0005500000000040473, 0.00011800000000050659, 0.0004199999999983106, 5.999999999062311e-06, 0.0001200000000025625, 0.000702999999994347, 0.00010600000000238197]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.564616|53.813835|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514]|0.24921899999999653|[1e-05, 0.00013500000000021828, 0.000529999999997699, 0.00015400000000198588, 0.0005669999999966535, 0.0001330000000052678, 0.0007269999999977017, 0.00015599999999693637, 0.0028010000000051605, 0.00015799999999899228, 0.00055799999999806, 0.00016899999999964166, 0.0006669999999999732, 0.0001790000000028158, 0.0006330000000005498, 0.0001739999999941233, 0.0034650000000056025, 8.099999999444663e-05, 0.00036300000000011323, 9.70000000037885e-05, 0.0004479999999986717, 6.900000000342743e-05, 0.00024399999999502597, 6.700000000137152e-05, 0.04917400000000072, 0.06456699999999671, 0.0005910000000000082, 0.002258000000004756, 0.00017100000000169757, 0.0005999999999986017, 0.0001639999999980546, 0.0007760000000018863, 0.00010400000000032605, 0.000324999999996578, 8.700000000061436e-05, 0.000851000000004376, 7.799999999491547e-05, 0.00025099999999866895, 0.09715900000000488, 0.019292000000000087]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.697344|54.18989|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.49254599999999726|[1e-05, 0.11677900000000108, 0.00033899999999675856, 0.0009239999999977044, 1.4000000000180535e-05, 0.0006090000000043005, 0.0022319999999993456, 0.00032199999999704687, 0.0005540000000010536, 0.00018599999999935335, 0.0010590000000050281, 0.0005209999999991055, 0.06427099999999797, 0.002481000000003064, 2.69999999957804e-05, 0.0007349999999988199, 0.0003760000000028185, 0.0006789999999980978, 0.0003700000000037562, 0.0006139999999987822, 0.00018099999999776628, 0.0003140000000030341, 0.0018169999999955166, 0.0003300000000052705, 0.0006050000000001887, 0.0003489999999999327, 0.23191099999999665, 9.599999999920783e-05, 0.0006490000000027862, 1.100000000064938e-05, 0.0006839999999996849, 1.100000000064938e-05, 0.0022469999999970014, 0.00026799999999838064, 0.0007080000000030395, 0.00023600000000101318, 0.0005060000000014497, 0.0003319999999931156, 0.00044900000000325235, 0.00026199999999931833]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.813835|54.253718|10.0.2.15|198.52.200.39|TCP|36922|443|[1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54]|0.4398830000000018|[1e-05, 0.0009240000000048099, 0.00017199999999917281, 0.0007129999999975212, 0.0022620000000017626, 0.000144999999996287, 0.0007080000000030395, 0.00016500000000263526, 0.0006829999999951042, 0.000309000000001447, 0.0006020000000006576, 0.06424499999999966, 0.0024319999999988795, 0.00016700000000469117, 0.0006069999999951392, 0.00019400000000047157, 0.000950000000003115, 0.00019199999999841566, 0.0008419999999986771, 0.00015700000000151704, 0.0020060000000015066, 0.00028899999999509873, 0.0007360000000034006, 0.00018999999999635975, 0.09283000000000641, 0.02791899999999714, 0.11121200000000186, 0.00020199999999448437, 0.000572000000005346, 0.00017099999999459214, 0.0006840000000067903, 0.0021839999999997417, 0.00016699999999758575, 0.0007110000000025707, 0.00025299999999361944, 0.0006230000000044811, 0.00017299999999664806, 0.0006300000000010186, 0.00017799999999823513, 0.09431700000000376]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
53.57289|54.357781|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[403, 915, 1235, 1235, 687, 1193, 1235, 1235, 1235, 1235, 243, 1075, 1393, 1235, 1235, 1273, 1235, 1235, 1235, 1313, 679, 1235, 1235, 1235, 1235, 243, 1075, 447, 1235, 1235, 759, 1235, 1235, 1235, 367, 165, 1235, 1235, 1235, 1235]|0.7848910000000018|[1e-05, 0.0031499999999979877, 0.0005179999999995744, 0.00038599999999888723, 0.0003100000000060277, 0.11443699999999524, 0.0025300000000001432, 0.000770000000002824, 0.0007319999999992888, 0.0003910000000004743, 0.00011699999999592592, 0.0008140000000054215, 0.00021899999999419606, 0.11695000000000277, 0.0008819999999971628, 0.0007190000000036889, 0.0025509999999968613, 0.0008110000000058903, 0.0009949999999960824, 0.0005170000000020991, 0.06425899999999984, 0.002541999999998268, 0.0010820000000038021, 0.0010609999999999786, 0.0008489999999952147, 0.00030600000000191585, 0.0021449999999987313, 0.0009300000000038722, 0.23198000000000008, 0.0007409999999978822, 0.0006879999999966913, 0.0025140000000050122, 0.0008859999999941692, 0.0008330000000000837, 0.0007900000000020668, 0.21994699999999767, 0.0028570000000058826, 0.0008979999999993993, 0.0007979999999960796, 0.0008400000000037267]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.35243|54.573814|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.22138400000000047|[1e-05, 0.002780999999998812, 9.800000000126374e-05, 0.0006309999999984939, 0.0002380000000030691, 0.0005409999999983484, 0.00018200000000234695, 0.0005699999999961847, 0.0003100000000060277, 0.0002959999999987417, 0.0029380000000003292, 0.0001869999999968286, 0.0006260000000040122, 0.00026099999999473766, 0.001206000000003371, 0.00036699999999711963, 0.0004929999999987444, 0.00024300000000465616, 0.0003430000000008704, 0.0023259999999964975, 0.00015799999999899228, 0.0005319999999997549, 4.2000000000541604e-05, 0.00021999999999877673, 0.00010400000000032605, 0.0002670000000009054, 7.500000000248974e-05, 0.15526799999999952, 0.042997999999997205, 0.00209000000000259, 0.00021300000000223918, 0.0005629999999996471, 0.00024899999999661304, 0.00059500000000412, 0.00016499999999552983, 0.0006729999999990355, 0.000217000000006351, 0.00022599999999783904, 0.0014409999999998035, 0.00031200000000097816]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.290352|54.574107|10.0.2.15|198.52.200.39|TCP|36922|443|[54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.2837549999999993|[1e-05, 0.06170999999999793, 0.0025350000000017303, 0.00035000000000451337, 0.000656999999996799, 0.00015499999999946112, 0.0006210000000024252, 0.00015599999999693637, 0.0006340000000051305, 0.00015899999999646752, 0.0033389999999968722, 0.00015900000000357295, 0.0006419999999991433, 0.00017100000000169757, 0.0007109999999954653, 0.0008400000000037267, 0.0006429999999966185, 0.00014000000000180535, 0.000529999999997699, 0.00221700000000169, 0.0001620000000031041, 0.0006909999999962224, 6.600000000389628e-05, 0.00023600000000101318, 6.599999999679085e-05, 0.00030000000000285354, 7.099999999837792e-05, 0.0900309999999962, 0.11009200000000163, 0.00017400000000122873, 0.0006880000000037967, 0.0001799999999931856, 0.000664000000000442, 0.0001810000000048717, 0.0007090000000005148, 0.0001529999999974052, 0.001741000000002657, 0.00012199999999751299, 0.0007659999999987122, 0.00019100000000094042]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.357969|54.916072|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[243, 1075, 961, 1235, 1235, 245, 1235, 1235, 1235, 881, 597, 1111, 1235, 1235, 1235, 1235, 243, 1075, 1235, 323, 1235, 1235, 1191, 1235, 1235, 1235, 1235, 243, 597, 1235, 1235, 1235, 1235, 243, 1075, 1235, 837, 1235, 1235, 677]|0.5581030000000027|[1e-05, 0.0031250000000042633, 0.0008079999999992538, 0.00157199999999591, 0.0007429999999999382, 0.0004250000000070031, 0.0024809999999959587, 0.0005859999999984211, 0.0003409999999988145, 0.00037100000000123146, 0.15505999999999887, 0.043234000000005324, 0.002192999999998335, 0.0008339999999975589, 0.0007599999999996498, 0.0009070000000050982, 0.0002250000000003638, 0.0016889999999989413, 0.0009399999999999409, 0.00039599999999495594, 0.12731000000000137, 0.0019279999999994857, 0.000332000000000221, 0.002739000000005376, 0.0009179999999986421, 0.0010300000000000864, 0.0008819999999971628, 0.0003069999999993911, 0.05709200000000436, 0.0029669999999981655, 0.0009629999999987149, 0.0009519999999980655, 0.0009560000000021773, 0.00030399999999985994, 0.002448000000001116, 0.0007209999999986394, 0.00027399999999744296, 0.13782499999999942, 0.0009900000000016007, 0.00028700000000014825]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.574107|54.919521|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.3454140000000052|[1e-05, 0.00030600000000191585, 0.0003659999999996444, 0.1269800000000032, 0.00035799999999852616, 0.0016159999999985075, 0.000301999999997804, 0.0003220000000041523, 0.0024499999999960664, 0.00029500000000126647, 0.0006330000000005498, 0.000332000000000221, 0.0006709999999969796, 0.00034000000000133923, 0.000588000000000477, 0.0002649999999988495, 0.0003010000000003288, 0.05712000000000472, 0.002623999999997295, 0.00036699999999711963, 0.0006270000000014875, 0.00030600000000191585, 0.0006979999999998654, 0.00024899999999661304, 0.0006550000000018485, 0.00029299999999921056, 0.0003200000000020964, 0.0021610000000009677, 0.00024899999999661304, 0.000489000000001738, 0.000263000000003899, 0.00021799999999672082, 0.13783699999999754, 9.800000000126374e-05, 0.0006210000000024252, 0.00027999999999650527, 0.00036500000000216914, 0.002316999999997904, 0.00039600000000206137, 0.0006679999999974484]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.62636|54.920065|10.0.2.15|198.52.200.39|TCP|36922|443|[54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.29370500000000277|[1e-05, 0.07401399999999825, 0.0010470000000069035, 0.00019199999999841566, 0.0007779999999968368, 0.0011119999999991137, 0.00296400000000574, 0.0001929999999958909, 0.0007480000000015252, 0.00018999999999635975, 0.0007710000000002992, 0.0001889999999988845, 0.0007890000000045916, 0.00018599999999935335, 0.05728599999999773, 0.0028320000000050527, 0.00018099999999776628, 0.0008139999999983161, 0.0001850000000018781, 0.0007349999999988199, 0.00018099999999776628, 0.0007580000000046994, 0.00018499999999477268, 0.0027430000000023824, 0.00011500000000097543, 0.0005340000000018108, 0.00021999999999877673, 0.09406800000000004, 0.04383399999999682, 0.00024700000000166256, 0.000565000000001703, 0.00020500000000112095, 0.0028369999999995343, 0.000144999999996287, 0.0007440000000045188, 0.00037099999999412603, 0.00027599999999949887, 7.200000000295859e-05, 0.00025699999999773127, 7.100000000548334e-05]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.919521|55.40667|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.48714899999999517|[1e-05, 0.0002829999999960364, 5.000000001587068e-06, 0.000256000000000256, 0.00016300000000057935, 8.499999999855845e-05, 0.00013599999999769352, 0.29088500000000295, 0.00025800000000231194, 0.0005699999999961847, 0.0002500000000011937, 0.000560000000000116, 0.00024700000000166256, 0.0005369999999942365, 0.00025800000000231194, 0.00043200000000354066, 0.0005540000000010536, 0.0002329999999943766, 0.0004160000000013042, 0.00044199999999960937, 0.0002899999999996794, 0.06071700000000391, 0.0002829999999960364, 0.0005740000000002965, 0.0002899999999996794, 0.0002500000000011937, 0.0025279999999980873, 0.0003050000000044406, 0.0005510000000015225, 0.00043799999999549755, 0.0005810000000039395, 0.00027999999999650527, 0.0005639999999971224, 0.00017800000000534055, 0.00028899999999509873, 0.0007090000000005148, 0.12050599999999889, 0.00017100000000169757, 0.0006200000000049499, 0.0001660000000001105]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
55.01835|55.411285|10.0.2.15|198.52.200.39|TCP|36922|443|[54, 54, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 54, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514]|0.39293500000000137|[1e-05, 0.06399900000000258, 0.061484000000000094, 0.06707199999999602, 0.0001750000000058094, 0.0007179999999991082, 0.00015499999999946112, 0.0006610000000009109, 0.0001600000000010482, 0.0006389999999996121, 0.0001569999999944116, 0.001107000000004632, 0.00014199999999675583, 0.0005790000000018836, 0.00013400000000274304, 0.06102099999999666, 0.0003359999999972274, 0.0006970000000023902, 0.00016300000000057935, 0.0030050000000017008, 0.00015499999999946112, 0.000686999999999216, 0.00015700000000151704, 0.0007469999999969446, 0.00017700000000075988, 0.000681999999997629, 0.0001750000000058094, 0.09481799999999652, 0.026682999999998458, 0.00019400000000047157, 0.0006270000000014875, 0.00017100000000169757, 0.0006429999999966185, 0.00028500000000519776, 0.0008899999999982811, 0.00018199999999524152, 0.0020489999999995234, 0.00016500000000263526, 0.0006649999999979173, 0.0003140000000030341]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
54.918559|55.674132|10.0.2.15|198.52.200.39|TLSv1.2|36922|443|[1235, 1235, 1235, 1235, 243, 597, 1235, 1235, 1235, 1235, 243, 1075, 1235, 1351, 1235, 1235, 163, 1235, 1235, 1235, 1235, 243, 1111, 1235, 1235, 1235, 1235, 243, 1235, 1235, 1191, 1235, 801, 1235, 1235, 1235, 1235, 243, 165, 1235]|0.7555729999999983|[1e-05, 0.0008429999999961524, 0.00033600000000433283, 0.00039599999999495594, 0.00012800000000368073, 0.00014000000000180535, 0.2910019999999989, 0.0008189999999999031, 0.0008109999999987849, 0.0008029999999976667, 0.0003750000000053433, 0.000831999999995503, 0.000770000000002824, 0.00038099999999730016, 0.060969999999997526, 0.0008730000000056748, 0.00033899999999675856, 0.002825999999998885, 0.0008559999999988577, 0.0009030000000009863, 0.0008430000000032578, 0.0002819999999985612, 0.0005379999999988172, 0.120865000000002, 0.0007850000000004798, 0.0011829999999974916, 0.0007250000000027512, 0.000301999999997804, 0.0020310000000023365, 0.0007689999999982433, 0.00014200000000386126, 0.19655499999999648, 0.0007360000000034006, 0.0027419999999978018, 0.0008529999999993265, 0.0008520000000018513, 0.0008429999999961524, 0.0003950000000045861, 0.0010639999999995098, 0.05843899999999991]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
55.407245|55.801544|198.52.200.39|10.0.2.15|TCP|443|36922|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|0.3942989999999966|[1e-05, 0.00039799999999701186, 0.0006399999999970873, 9.800000000126374e-05, 0.00029299999999921056, 0.001695000000005109, 0.00025499999999567535, 0.0007030000000014525, 4.700000000212867e-05, 0.00014600000000086766, 0.1964009999999945, 0.0002610000000018431, 0.0006380000000021369, 0.0001699999999971169, 0.0024060000000005743, 0.00025800000000231194, 0.0005629999999996471, 0.00021699999999924557, 0.0006679999999974484, 0.00016700000000469117, 0.0006559999999993238, 0.0001889999999988845, 0.00044499999999914053, 0.000998000000002719, 0.05828400000000045, 0.00029099999999715465, 0.0004879999999971574, 0.0004270000000019536, 0.0004520000000027835, 0.0003489999999999327, 0.000423999999995317, 0.0002750000000020236, 0.0020239999999986935, 0.0002729999999999677, 0.0005659999999991783, 0.0002440000000021314, 0.000506999999998925, 0.12030599999999936, 0.000339000000003864, 0.0005719999999982406]|FILE-TRANSFER_gate_SFTP_filetransfer.pcap
